Code,Food name in English,topsis_score,distance_to_ideal,distance_to_worst,rank
01_078,"Fonio, decorticated grains (bran removed), washed (mid wet), raw",0.06405714067217035,0.1946325799721099,0.013320905683937592,611.0
05_017,"Papaya, fruit, ripe, raw",0.06404386481158536,0.1947771167519552,0.013327846108024535,612.0
04_127,"Vernonia, leaves, sweet, fresh, boiled* (without salt), drained",0.06401203239532197,0.19412989750340934,0.013276505380395301,613.0
02_049,"Sweet potato, orange flesh, raw",0.06397664540780297,0.1942958156268407,0.013280004649022755,614.0
04_017,"Okra, fruit, fresh, raw",0.06397573688518361,0.19467099314766023,0.013305445945757936,615.0
14_006,"Siikam zéédo (Burkina Faso)*: groundnut sauce with vegetables, fish and fermented African locust beans",0.06397539910167892,0.19265227221449008,0.013167395377150068,616.0
02_073,"Sweet potato, orange flesh, boiled* (as part of a recipe)",0.06392309324689624,0.19430503482988506,0.013268758977138372,617.0
02_009,"Potato, raw",0.06392042908644467,0.19430050503210874,0.013267858886445274,618.0
02_041,"Cassava, fermented paste from white cassava flour (wet fufu)",0.06390666969085289,0.19446798824447553,0.013276241895752048,619.0
02_068,"Potato, boiled* (as part of a recipe)",0.06390201548782577,0.19430801227672745,0.013264288370823421,620.0
02_058,"Plantain, ripe, ivory flesh, boiled* (as part of a recipe)",0.06389480540375503,0.1942874752208308,0.013261287826712867,621.0
02_057,"Plantain, ripe, ivory flesh, boiled* (without salt), drained",0.0638769923671807,0.1942892752322332,0.013257461305664558,622.0
04_110,"Okra, leaves, fresh, boiled* (as part of a recipe)",0.06387631264957,0.1949449992791799,0.013302053875670872,623.0
02_072,"Sweet potato, orange flesh, boiled* (without salt), drained",0.06384728091503915,0.19433673982370758,0.013254111393026947,624.0
04_124,"Tomato, red, ripe, boiled* (as part of a recipe)",0.0637407681950847,0.19452607573682412,0.013243385037215826,625.0
02_076,"Water yam, tuber, boiled* (as part of a recipe)",0.06374040659164566,0.1945231672048694,0.013243106779815038,626.0
02_093,Banakou né barâand kanss saagbo (Burkina Faso)*: foutou of cassava and unripe plantain,0.0637221662930898,0.1945335322981845,0.013239764574590484,627.0
01_126,"Fonio, decorticated grains (bran removed), boiled* (as part of a recipe)",0.06371462036722499,0.19452608066063679,0.013237582953263492,628.0
11_021,"Groundnut oil, fortified with vitamin A, 1100–2400 mcg/100g (Benin, Burkina Faso, Côte d’Ivoire, Guinea, Guinea-Bissau, Liberia, Mali, Niger, Senegal, Togo)",0.06370745005664814,0.19640907893006204,0.013364115294270196,629.0
04_040,"Lettuce, raw",0.06370341884983877,0.1945280433998807,0.01323523088327372,630.0
04_103,"Native eggplant, fruit, boiled* (without salt), drained",0.06369487909376019,0.1946074036231432,0.013238734647236818,631.0
04_115,"Pumpkin, squash, light orange flesh, boiled* (as part of a recipe)",0.06368938168362537,0.19461603689945603,0.013238101558788235,632.0
04_111,"Okra, fruit, fresh, boiled* (as part of a recipe)",0.0636853829571015,0.19472403944596106,0.013244559891882576,633.0
02_010,"Potato, boiled* (without salt), drained",0.0635465764090512,0.1946000472278859,0.013205319622787214,634.0
05_003,"Banana, white flesh, ripe, raw",0.06352706603285577,0.1945956327573378,0.013200690765841683,635.0
05_045,"Sweet apple, fruit, raw",0.06352445291356622,0.1948243433499667,0.013215625185362307,636.0
02_089,Fufu of ripe and unripe plantain with red palm oil (Burkina Faso)*,0.06351148334485815,0.19221359280827646,0.01303568616292351,637.0
02_087,Kou né téhi kaam fufu (Burkina Faso)*: fufu of yam and red palm oil,0.06350890513900452,0.19326447361389607,0.01310638743799952,638.0
11_023,"Palm oil, refined and decoloured, fortified with vitamin A, 1100–2400 mcg/100g (Benin, Burkina Faso, Côte d’Ivoire, Guinea, Guinea-Bissau, Liberia, Mali, Niger, Senegal, Togo)",0.06350266921621275,0.19613907525170507,0.01329993626960855,639.0
02_094,Kou né barâand kanss saagbo (Burkina Faso)*: foutou of yam and unripe plantain,0.06347237529754778,0.19457585701116115,0.013187215725727513,640.0
11_028,"Soya oil, fortified with vitamin A, 600–1000 mcg/100g (Ghana, Nigeria, Sierra Leone)",0.06342210796684172,0.19669165855561627,0.013319340239828998,641.0
02_017,"Water yam, tuber, raw",0.06341818686115229,0.1948001502333002,0.013190382468215318,642.0
05_041,"Pomegranate, fruit, raw",0.06340758815619363,0.19483301066193864,0.013190253458239338,643.0
01_152,"Rice, brown, boiled* (as part of a recipe)",0.06339494136745441,0.19482770497515894,0.013187085442063108,644.0
01_035,"Rice, brown, boiled* (without salt), drained",0.06338505234580577,0.19483111883807436,0.013185120200219929,645.0
01_051,"Fonio, decorticated grains (bran removed), boiled* (without salt), drained",0.0633803017896734,0.1948145280665236,0.01318294245301719,646.0
02_018,"Water yam, tuber, boiled* (without salt), drained",0.06337991750916058,0.19482103546494375,0.01318329746248864,647.0
01_133,"Oats, porridge* (without salt)",0.06337731894297817,0.19487435669451064,0.013186328398643365,648.0
04_091,"Carrot, boiled* (as part of a recipe)",0.0633698659331275,0.19442897490252248,0.013154539476100801,649.0
05_015,"Mango, orange flesh, ripe, raw",0.06336261299992142,0.19503874773936958,0.013194182577507913,650.0
04_052,"Pumpkin, squash, light orange flesh, boiled* (without salt), drained",0.0633561817508289,0.1948896042379953,0.01318266447381261,651.0
02_056,"Cocoyam, tuber, yellow, boiled* (as part of a recipe)",0.06330847692510254,0.19478338104625495,0.013164888205542425,652.0
02_054,"Cocoyam, tuber, white, boiled* (as part of a recipe)",0.06326293706538814,0.19479946965053252,0.013155865265184733,653.0
04_119,"Waterleaf, leaves, fresh, boiled* (without salt), drained",0.06325407195241775,0.19472031761960087,0.013148552464999063,654.0
04_066,"Tomato, paste, concentrated, without salt",0.06323668197458691,0.19470656074996417,0.013143764944238611,655.0
05_014,"Lemon, raw",0.06322905484926737,0.1954006708543485,0.013188922862082621,656.0
01_167,Ki béinré (northern Burkina Faso)*: pearl millet porridge with water and sugar,0.06322196280666235,0.19491526672991782,0.013154584388602892,657.0
04_112,"Onion, fresh, boiled* (as part of a recipe)",0.06321991020225735,0.1948642289786166,0.0131506841272855,658.0
11_017,"Coconut oil, fortified with vitamin A, 1100–2400 mcg/100g (Benin, Burkina Faso, Côte d’Ivoire, Guinea, Guinea-Bissau, Liberia, Mali, Niger, Senegal, Togo)",0.06321913605258703,0.196708844476619,0.013274997046067596,659.0
01_094,"Maize, white, whole kernel, dry, decorticated, raw",0.0632149326991115,0.19578846229618835,0.01321194679477182,660.0
02_037,"Cassava, tuber, yellow flesh, raw",0.06318934310141085,0.19511746158712712,0.013160977764837697,661.0
05_054,"Soursop, fruit, raw",0.0631757937930102,0.19593021831632176,0.013212774593312018,662.0
11_020,"Cottonseed oil, fortified with vitamin A, 600–1000 mcg/100g (Ghana, Nigeria, Sierra Leone)",0.06315041401683989,0.1969745551421101,0.013277504621996708,663.0
04_021,"Tomato, red, ripe, raw",0.06311975377366708,0.19510425957172658,0.013144617867613732,664.0
05_020,"Tamarind, immature fruit, raw",0.06311203789434694,0.19515900770859618,0.01314659082847634,665.0
14_020,"Toeg koing zéédo (Burkina Faso)*: dried baobab leaf sauce with fish, vegetables and fermented African locust beans",0.06309270141400218,0.191734677379814,0.012911692297510973,666.0
04_006,"Carrot, raw",0.06308535757168798,0.19469260250437806,0.013109254450029563,667.0
05_036,"Mango, deep orange flesh, raw",0.06307886739323275,0.19663301110241774,0.013238454338148934,668.0
11_009,"Soya oil, unfortified",0.06306563427111453,0.1969392746832577,0.013256104936582951,669.0
01_143,"Porridge, tô, from wholegrain white maize meal* (without salt)",0.0630250831968085,0.19515389750756937,0.013126915572681745,670.0
02_043,"Cocoyam, tuber, yellow, raw",0.06302035609469624,0.19506442327670445,0.013119846835804756,671.0
05_018,"Pineapple, fruit, raw",0.06301348147552158,0.19541649380156453,0.013141996569563842,672.0
02_055,"Cocoyam, tuber, yellow, boiled* (without salt), drained",0.06300824935137365,0.19507976000863794,0.013118188237539538,673.0
01_178,Kôrôkôrô-dôrô (Burkina Faso)*: tô (porridge) from white sorghum and maize flour,0.06299066899050096,0.19515936366547082,0.013119633359258243,674.0
04_041,"Okra, leaves, fresh, boiled* (without salt), drained",0.0629848237276752,0.19557541668663886,0.013146300569516616,675.0
02_005,"Cocoyam, tuber, white, raw",0.06297625873222203,0.19507950359031048,0.013111062986338972,676.0
01_151,"Porridge, tô, from wholegrain yellow maize meal* (without salt)",0.06297101675688685,0.19515891804572372,0.013115235193663897,677.0
02_006,"Cocoyam, tuber, white, boiled* (without salt), drained",0.0629630530646567,0.19509487319166,0.013109161696968342,678.0
04_018,"Onion, fresh, raw",0.06292845800399863,0.19515844694397644,0.013105744419983698,679.0
12_011,"Juice, orange, fresh, unsweetened",0.06284613923801802,0.19593325632427838,0.013139409891884645,680.0
05_050,"Carambola (star fruit), raw",0.06283746595622303,0.19569760219652702,0.013121674169663634,681.0
02_053,"Cassava, tuber, yellow flesh, boiled* (as part of a recipe)",0.06283175954096598,0.19542931630486032,0.01310241563810134,682.0
05_035,"Grapefruit, white, raw",0.06282323014078954,0.19570531270216654,0.013119019052841454,683.0
01_173,"Baling ni zièm béinré (Burkina Faso)*: porridge of degermed sorghum with potash, water and sugar",0.06280048290053364,0.1946604894044219,0.013043938364465112,684.0
11_005,"Cottonseed oil, yellow brown, unfortified",0.06279380109052941,0.19722181608747208,0.013214069117895322,685.0
04_064,"Tomato, red, ripe, boiled* (without salt), drained",0.06279093210781965,0.19539507531751218,0.013091037345656248,686.0
02_052,"Cassava, tuber, yellow flesh, boiled* (without salt), drained",0.06278555050730603,0.19544344605955583,0.013093080629024001,687.0
01_145,"Porridge, tô, from sifted white maize meal, unfortified* (without salt)",0.06275435794235174,0.19540446241973097,0.013083530109885933,688.0
01_079,"Rice flour, white",0.0627343156653962,0.19586615109702732,0.013109974211645684,689.0
01_144,"Porridge, tô, from sifted white maize meal fortified with vitamin A (Nigeria)* (without salt)",0.06272491142660744,0.19545848776222968,0.013080595528390032,690.0
01_135,"Rice, white, boiled* (as part of a recipe)",0.0626998983998298,0.19543546247071591,0.013073490144424212,691.0
01_038,"Rice, white, boiled* (without salt), drained",0.06269337579621288,0.1954372842534767,0.013072161008893666,692.0
04_032,"Cucumber, unpeeled, raw",0.06269077890198098,0.19547192570370128,0.01307390026685089,693.0
05_032,"Fig, raw",0.06267780070890737,0.1954549457812936,0.013069877304213587,694.0
02_084,"Plantain, deep fried in unfortified vegetable oil*",0.06267177261842152,0.19225131411091476,0.012854334577344424,695.0
04_042,"Okra, fruit, fresh, boiled* (without salt), drained",0.06265788444785354,0.19563778729956877,0.013077668939509178,696.0
01_169,Wèsln né souma (Burkina Faso)*: couscous from yellow maize with bambara groundnuts,0.06264860167046706,0.19446896637362943,0.012997482943238608,697.0
01_128,"Fonio, decorticated grains (bran removed), washed (mid wet), boiled* (as part of a recipe)",0.06262349746522321,0.19562567830010827,0.01306920339482789,698.0
14_009,"Nayoungn vand zindo (Burkina Faso)*: sweet potato leaf sauce, fish, red palm oil and vegetables",0.06262041681824596,0.1917745991381522,0.012811251224846259,699.0
01_127,"Fonio, decorticated grains (bran removed), washed (mid wet), boiled* (without salt), drained",0.062603422132179,0.19563590041192924,0.013065416651674516,700.0
05_016,"Orange, raw",0.06256029319055344,0.19648989589688526,0.013112806516514619,701.0
11_022,"Groundnut oil, fortified with vitamin A, 600–1000 mcg/100g (Ghana, Nigeria, Sierra Leone)",0.06254978804439242,0.19669241414495275,0.013123970380294983,702.0
02_097,Kou saagbo (Burkina Faso)*: foutou of yam,0.06249927473684239,0.19371989956365554,0.01291450011563871,703.0
05_029,"Clementine, raw",0.06247573501762067,0.19678205666616305,0.013113371128296808,704.0
01_106,"Porridge, soft, from wholegrain white maize meal* (without salt)",0.06247099366773659,0.1957548392842402,0.01304386236879861,705.0
01_076,"Porridge, stiff, from degermed white maize grit* (without salt)",0.06246940563800935,0.19571617001595704,0.013040932091357147,706.0
05_039,"Melon, cantaloupe, orange flesh, raw",0.062464176690193364,0.1959417348905939,0.013054796248723844,707.0
01_075,"Porridge, stiff, from degermed yellow maize grit* (without salt)",0.06245793929304223,0.19571780534546196,0.013038487889937077,708.0
12_006,Palm wine (ca. 3.8% v/v alcohol),0.06245264227002649,0.1958061827973688,0.013043195511863942,709.0
01_122,"Porridge, soft, from wholegrain yellow maize meal* (without salt)",0.06244605106253783,0.19575609585684506,0.013038391200349997,710.0
11_024,"Palm oil, refined and decoloured, fortified with vitamin A, 600–1000 mcg/100g (Ghana, Nigeria, Sierra Leone)",0.062337804112803735,0.196422799940863,0.013058611171175995,711.0
01_113,"Porridge, stiff, from refined (special) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.06230759697666455,0.19588132378541384,0.01301588296793887,712.0
12_025,"Soybean milk, fluid, from soybeans only, unfortified",0.06230649818185802,0.19569239899134291,0.013003084780171864,713.0
01_053,"Macaroni, boiled* (without salt), drained",0.062281405374903974,0.19622217578509474,0.013032686931523586,714.0
01_110,"Porridge, soft, from sifted white maize meal fortified with vitamin A (Nigeria)* (without salt)",0.06227705081084993,0.19601278368976624,0.013017808831466905,715.0
05_048,"Banana, sweet, flesh, unripe (green), raw",0.06226917659224235,0.19598974214803488,0.013014523527907171,716.0
01_108,"Porridge, soft, from sifted white maize meal, unfortified* (without salt)",0.06225986809941501,0.19604967761868675,0.013016428170492653,717.0
01_111,"Porridge, stiff, from refined (special) white maize flour, unfortified* (without salt)",0.06223240868925011,0.19598091050474836,0.01300574282032457,718.0
12_007,"Sap, palm, fresh (0.3% v/v alcohol)",0.062216096628805125,0.19607036637274738,0.013008042488722005,719.0
01_134,"Rice, white, polished, boiled* (as part of a recipe)",0.062196068092594335,0.19600564112349636,0.012999284591454718,720.0
11_003,"Groundnut oil, unfortified",0.06218952582625507,0.1969400293225786,0.01305978913337543,721.0
01_116,"Porridge, stiff, from refined (super) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.06218257511412377,0.19616453508710505,0.013006813068402375,722.0
01_172,"Baling béinré (northern Burkina Faso)*: sorghum porridge with monkey bread, tamarind, water, milk and sugar",0.06217481889591853,0.19570897287989328,0.012974880809649694,723.0
12_010,"Juice, lemon, fresh, unsweetened",0.06214739873689996,0.19683926610245145,0.013043679082483042,724.0
05_046,"Apple, green, with skin, raw",0.06213152895172189,0.19608642336882456,0.012990253608762773,725.0
11_014,Olive oil,0.06211088650011622,0.1963887195947642,0.013005671243091,726.0
02_050,"Yam, tuber, three-leaved, pale, raw",0.06210920635741183,0.19622893597206095,0.012994714907318464,727.0
01_114,"Porridge, stiff, from refined (super) white maize flour, unfortified* (without salt)",0.06210754970105303,0.1962639781016479,0.012996665844350455,728.0
05_038,"Melon, honeydew, pale green flesh, raw",0.06210722171557953,0.19628059582675422,0.012997693090010623,729.0
02_080,"Yam, tuber, three-leaved, pale, boiled* (as part of a recipe)",0.06210012994832442,0.19623217369328874,0.01299290454718155,730.0
02_066,"Plantain, unripe, orange flesh, boiled* (without salt), drained",0.06208843138349381,0.19566483116856132,0.012952737604134847,731.0
02_064,"Plantain, unripe, ivory flesh, boiled* (without salt), drained",0.06207963581137032,0.1956806055571431,0.012951825327776709,732.0
02_062,"Plantain, unripe, pale flesh, boiled* (without salt), drained",0.0620715949736626,0.19570116050878247,0.012951397042544813,733.0
02_079,"Yam, tuber, three-leaved, pale, boiled* (without salt, drained)",0.06207089854208121,0.19624868874651497,0.01298747680316851,734.0
02_047,"Plantain, unripe, orange flesh, raw",0.06206044691305185,0.1956290552106206,0.012944146086590868,735.0
05_028,"Banana, yellow flesh, ripe, raw",0.06205998645509928,0.1962422548069983,0.012984616819162326,736.0
11_018,"Coconut oil, fortified with vitamin A, 600–1000 mcg/100g (Ghana, Nigeria, Sierra Leone)",0.06205553024192258,0.19699174853617843,0.013033210176983138,737.0
02_046,"Plantain, unripe, ivory flesh, raw",0.06204992430940003,0.1956470339329356,0.012942995540523668,738.0
02_067,"Plantain, unripe, orange flesh, boiled* (as part of a recipe)",0.06204584658461851,0.19564822435975088,0.012942167449203871,739.0
02_045,"Plantain, unripe, pale flesh, raw",0.06204094666631023,0.19566948714972596,0.012942484187699022,740.0
02_065,"Plantain, unripe, ivory flesh, boiled* (as part of a recipe)",0.062036100167473684,0.19566525846706642,0.01294112659956834,741.0
02_063,"Plantain, unripe, pale flesh, boiled* (as part of a recipe)",0.06202759679805479,0.1956867623744483,0.012940657479733692,742.0
05_022,"Watermelon, fruit, raw",0.06202636251174851,0.19633646676854366,0.012983346626534682,743.0
01_069,"Rice, white, polished, boiled* (without salt), drained",0.06202041899795954,0.19629034126532685,0.01297897039242857,744.0
01_150,"Porridge, tô, from degermed white maize grit* (without salt)",0.06201772384834071,0.19633421751155397,0.012981270108394758,745.0
01_155,"Porridge, tô, from degermed yellow maize grit* (without salt)",0.06201719514901318,0.1963332708173132,0.012981089533358471,746.0
05_047,"Apple, red, with skin, raw",0.06199772295585228,0.196368175356176,0.012979051363758494,747.0
14_029,"Bengedo (Burkina Faso)*: cowpea leaf sauce with fish, vegetables, groundnut paste and fermented African locust beans",0.06199176753672546,0.19265826359391663,0.012732538881220177,748.0
11_007,"Palm oil, refined and decoloured, unfortified",0.061975607159413096,0.19667075457224645,0.012994107102272685,749.0
10_023,"Milk, sheep, fresh",0.06195394887813107,0.1966803317985,0.01298989874431555,750.0
05_026,"Apple, with skin, raw",0.0619530739983388,0.1963677551053882,0.012969059143753585,751.0
05_051,"Grapes, raw",0.06195100522869379,0.19635587382310443,0.012967812804773101,752.0
01_166,"Porridge, tô, from maize and cassava flour (Burkina Faso)*",0.061942734100663664,0.19631818125500203,0.01296347818269491,753.0
01_154,"Porridge, soft, from refined (special) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.06188986770346158,0.19658791789370175,0.012969479607639736,754.0
01_147,"Porridge, tô, from refined (special) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.061879972313304686,0.19655148155713179,0.01296486577190556,755.0
01_112,"Porridge, soft, from refined (special) white maize flour, unfortified* (without salt)",0.06187280261091607,0.19662470390660663,0.012968093801247737,756.0
05_034,"Fruit cocktail, canned in syrup, undrained",0.06187036990457593,0.1963631108096767,0.012950298030957789,757.0
01_056,"Porridge, soft, from degermed yellow maize grit* (without salt)",0.06186664718505447,0.1966333713613597,0.012967290177157456,758.0
01_061,"Porridge, soft, from degermed white maize grit* (without salt)",0.061866459340060784,0.19663400163022565,0.012967289772170577,759.0
02_090,Kou né kamoag fufu (Burkina Faso)*: fufu of yam with shea butter,0.06185166003727277,0.19401399264696112,0.012791247401397676,760.0
01_146,"Porridge, tô, from refined (special) white maize flour, unfortified* (without salt)",0.061850856217737074,0.19660519170931665,0.012961904324773187,761.0
01_163,"Rice cakes, fried in unfortified vegetable oil*",0.06183676941613791,0.1965406945391042,0.012954506436516956,762.0
12_012,"Juice, canned or bottled, sweetened (e.g. apple)",0.06183440863041453,0.19638631899996034,0.012943804388241144,763.0
10_004,"Breastmilk, mature",0.06182575453076331,0.19658793134624417,0.01295515971134382,764.0
01_168,Beenkida (Burkina Faso)*: maize porridge with maize granules,0.06181989054223465,0.19659282983989693,0.012954172764454354,765.0
10_009,"Cream, from cow’s milk, ca. 38% fat",0.06179111229218475,0.1961080445655749,0.012915816895273343,766.0
01_119,"Maize, white, whole kernel, decorticated, boiled* (as part of a recipe)",0.06177863811418123,0.19685167315688076,0.012962003181942084,767.0
01_118,"Maize, white, whole kernel, decorticated, boiled* (without salt), drained",0.06177749325810042,0.1968533052531521,0.012961854624807938,768.0
14_008,Groundnut sauce with fish and vegetables (Burkina Faso)*,0.06177740128694725,0.1932572938719727,0.012725054173215209,769.0
01_149,"Porridge, tô, from refined (super) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.06177655492218012,0.1968327284550232,0.012960289922061944,770.0
01_117,"Porridge, soft, from refined (super) white maize flour fortified with vitamin A (Nigeria)* (without salt)",0.06177568810841453,0.19687290820438205,0.012962741660051737,771.0
12_013,"Juice, canned or bottled, unsweetened (e.g. grapefruit)",0.061759069675167956,0.1968817214972915,0.012959605110713453,772.0
01_115,"Porridge, soft, from refined (super) white maize flour, unfortified* (without salt)",0.061758677347114675,0.19690964097633956,0.012961355133249681,773.0
01_148,"Porridge, tô, from refined (super) white maize flour, unfortified* (without salt)",0.06174752012573638,0.19688636188370826,0.012957327429101492,774.0
01_161,"Moui béinré (Burkina Faso)*: rice porridge with water, milk and sugar",0.061746614102317396,0.19661824139806294,0.01293947973922517,775.0
12_009,"Coffee, liquid",0.06174253788498802,0.19695398558645588,0.012960663152370969,776.0
01_165,Kaman péêlég sagabo (Burkina Faso)*: stiff porridge from white degermed maize flour,0.06171795048902996,0.19688630112613714,0.012950710280778006,777.0
05_027,"Apple, without skin, raw",0.06171318139127064,0.19693917146499534,0.012953121125251559,778.0
11_002,"Coconut oil, unfortified",0.061694162153985106,0.19723898792771538,0.012968579767375754,779.0
12_021,"Water with fresh lemon juice, unsweetened*",0.061677682198496515,0.1972220272123483,0.012963772987353918,780.0
04_068,"Turnip, raw",0.06165112810696801,0.1962514099769269,0.012894053779008402,781.0
12_022,"Water with fresh lemon juice, sweetened*",0.061588808605950805,0.19722257134288163,0.012943902748182037,782.0
10_024,"Milk, sheep or goat, fermented",0.0615471597812464,0.19673818762108902,0.01290280784462804,783.0
04_125,"Turnip, boiled* (as part of a recipe)",0.061540029137952305,0.19625829320988045,0.012869745602048956,784.0
10_005,"Yoghurt, plain, from whole cow’s milk",0.061529528805460504,0.196804581460969,0.01290322235566547,785.0
10_001,"Milk, cow, whole, pasteurized or UHT, 3.5% fat",0.06141047600902779,0.19677038145227094,0.012874384894134146,786.0
10_029,"Milk, cow, whole, raw, 4.5% fat",0.061346777348600674,0.1967942145657755,0.012861715672117796,787.0
04_065,"Tomato, canned, packed in juice",0.06131211159768363,0.19544035502158688,0.012765543271437902,788.0
01_189,"Croissant, plain, unfortified",0.06130501987295523,0.1928543672797355,0.012595082608272022,789.0
10_003,"Milk, goat, fresh",0.06129112909969675,0.19677317123893195,0.012847912931935006,790.0
12_023,Coconut water,0.061273449345382085,0.19664130903406846,0.01283535794306272,791.0
10_010,"Cream, from cow’s milk, reduced fat, ca. 18% fat",0.06127169763560145,0.1967376445205561,0.01284125495976004,792.0
10_025,"Yoghurt, plain, from reduced fat/skimmed cow’s milk",0.06119996922132515,0.19674258112691678,0.012825564033593426,793.0
10_026,"Yoghurt, from reduced fat/skimmed cow’s milk, sweetened/with fruit",0.061024404403198715,0.1967793893623123,0.012788772243891907,794.0
01_047,"Bread, wheat, white for toasting, unfortified",0.06090247708103158,0.19265240979814105,0.012493919626012252,795.0
01_103,"Instant noodles (Indomie), made from wheat flour, previously fried and dried, without flavouring, boiled and drained*",0.060836780633775185,0.19618643202311448,0.012708494841149753,796.0
14_017,"Maân koèg zéindo-2 (Burkina Faso)*: dried okra sauce with lamb, vegetables and fermented African locust beans",0.06073547658582173,0.1927488319764572,0.012463679697916598,797.0
14_013,Koum péèleg zindo (Burkina Faso)*: white eggplant sauce with lamb and vegetables,0.06052866463252833,0.19391021366594965,0.012493330929801316,798.0
01_158,Moui naagdme (Burkina Faso)*: rice with fish and vegetables,0.06047640714266377,0.19451377731878924,0.012520701429341101,799.0
14_001,Fish and vegetable soup for children (Burkina Faso)*,0.06036430225565691,0.19440512391071998,0.012489020678935548,800.0
14_022,"Toeg maas zéédo (Burkina Faso)*: fresh baobab leaf sauce with fish, vegetables and fermented African locust beans",0.06032776936163822,0.19282699728693287,0.01237965988536303,801.0
14_007,Koum zindo (Burkina Faso)*: eggplant sauce with fish and vegetables,0.06012963212489335,0.1936063971294821,0.012386262865953795,802.0
01_188,"Biscuit, sweet, plain, unfortified",0.05986745088376318,0.19328489923115652,0.012308343352404976,803.0
02_086,Cou nin zindo (Burkina Faso)*: yam and vegetable stew,0.05978300287950158,0.1939858308031567,0.012334445683288729,804.0
14_024,"Téi né maane zéindo (Burkina Faso)*: oil palm fruit sauce with okra powder, fish and vegetables",0.0596089532742897,0.19411063630344388,0.012304170578550325,805.0
01_160,Cantonese rice with fish and noodles (Burkina Faso)*,0.05959704511419679,0.19472012529610663,0.012340182505406238,806.0
01_159,"Moui nin kalogo (Burkina Faso)*: rice with fish, onion and fermented African locust beans",0.05952422493200616,0.1948023979126084,0.012329357180737537,807.0
01_077,"Instant noodles (Indomie), made from wheat flour, previously fried and dried, without flavouring, unprepared",0.05936827351369705,0.1939695008990173,0.012242447345152195,808.0
14_018,"Maân koèg zéindo-1 (Burkina Faso)*: djoumblé (dried okra) sauce with beef, vegetables and red palm oil",0.059167500262424406,0.1945533072276532,0.012235156480732236,809.0
14_004,Epinard zéédo (Burkina Faso)*: spinach sauce with fish and vegetables,0.059040887801131266,0.19116671452275452,0.011994838454854606,810.0
01_156,Jollof macaroni (Burkina Faso)*: macaroni in tomato sauce with mutton,0.058918468262568455,0.19501363564771793,0.01220925532505713,811.0
02_095,"Porridge, tô, from gari and tomato paste (Burkina Faso)*",0.058812417528057284,0.1954774491889257,0.012214888480385808,812.0
01_045,"Bread/rolls, white, unfortified",0.05872441169940584,0.19402275568935012,0.012104714417087409,813.0
01_164,Jollof fonio (Burkina Faso)*: fonio with fish and vegetables,0.05871988258529377,0.19479433191505877,0.012151855846853656,814.0
14_026,Intro sauce with fish and vegetables (Burkina Faso)*,0.05850564030689979,0.1930424244664218,0.011995898364686841,815.0
14_019,"Maân mâass zéindo (Burkina Faso)*: fresh okra sauce with fish, vegetables, red palm oil and fermented African locust beans",0.058500662690644405,0.193032460337993,0.011994195219351123,816.0
14_002,"Pésgo né tomate zéindo (Burkina Faso)*: sauce with lamb, tomato and vegetables",0.05846184667115932,0.19327840764031395,0.012001014077193152,817.0
14_016,"Blouvank zéédo (Burkina Faso)*: jute mallow leaf sauce with fish, vegetables and red palm oil",0.05836454708606372,0.19387983847192347,0.012017080417390828,818.0
01_162,Rice with fish and vegetable curry (Burkina Faso)*,0.058250824475279,0.19508295328336886,0.012066634264369764,819.0
14_027,Curry sauce with beef meat and vegetables (Burkina Faso)*,0.05800687317858774,0.19505234106529057,0.0120111029361109,820.0
02_085,Potato nin zindo (Burkina Faso)*: potato and vegetable stew,0.05797477513426479,0.19487587561943107,0.011993187411451466,821.0
14_003,"Éindo tomate ne ziim zéindo (Burkina Faso)*: sauce with fish, tomato and fermented African locust beans",0.05795285890678468,0.1935311506407317,0.011905649916982473,822.0
14_005,Téi kam zéédo (Burkina Faso)*: red palm oil sauce with fish and vegetables,0.057698809886529985,0.19384756197828446,0.011869637588174463,823.0
01_157,Jollof spaghetti (Burkina Faso)*: spaghetti in vegetable sauce,0.0570234549401709,0.1953282295815018,0.011811842570673307,824.0
02_088,Fufu of ripe plantain with red palm oil (Burkina Faso)*,0.05604765992515883,0.19447131045623808,0.011546834952267862,825.0
14_033,"Soup from chicken, beer yeast, vegetables and fermented African locust beans (Burkina Faso)*",0.055954538106100155,0.19551546485653054,0.011588401163117032,826.0
07_135,Kédjénou (Burkina Faso)*: chicken stew with vegetables,0.055142802433872914,0.19591729935502025,0.011433927750712537,827.0
02_099,Fufu of unripe plantain with shea butter (Burkina Faso)*,0.05492442710608005,0.19601071344803098,0.011391444717824198,828.0
14_012,"Clear sauce with fish, red palm oil and vegetables (Burkina Faso)*",0.05487399427445047,0.19441259000493746,0.011287590528865323,829.0
14_034,Soup with cabbage and vegetables (Burkina Faso)*,0.05484177414481152,0.19517241367961757,0.011324666217268103,830.0
07_063,"Sausage, wiener (beef, pork, chicken) canned",0.054182847073986726,0.19423027348510905,0.011126832678837576,831.0
02_096,Fufu of unripe plantain with red palm oil (Burkina Faso)*,0.05388836247038724,0.19588262122213299,0.011157027643830753,832.0
