Code,Food name in English,"Calcium
(mg)","Copper
(mg)","Fatty acids, total polyunsaturated
(g)","Fibre, total dietary or [fibre, crude]
(g)","Folate, total or [folate, sum of vitamers] (vitamin B9)
(mcg)","Iron
(mg)","Magnesium
(mg)","Phosphorus
(mg)","Potassium
(mg)","Protein, total
(g)","Sodium
(mg)","Vitamin A (expressed in retinol activity equivalents)
(mcg)","Vitamin B12
(mcg)","Vitamin C
(mg)","Vitamin D 
(mcg)","Zinc
(mg)","net_carbs
(g)"
09_063,"Barracuda, fillet, boiled* (as part of a recipe)",6.802922998857099e-05,5.801297947162567e-06,1.1289446280857377e-05,0.0,0.00013613043388592988,0.0026277960246486264,0.00010605651414567864,0.00013252815457704206,0.0001626060120386445,0.007301459551924778,0.00016511464268603778,4.3751591362927636e-05,0.00020980632820282233,0.0,0.00024929722589134317,0.0005605596478448737,0.0
09_014,"Barracuda, fillet, grilled* (without salt or fat)",8.435624518582802e-05,6.961557536595079e-06,1.3252828242745617e-05,0.0,0.0001531467381216711,0.002919773360720696,0.00011489455699115185,0.0001432057784055241,0.00016617977054498835,0.008768128282879102,0.00016862772018999604,5.3474167221356e-05,0.00024795293333060823,0.0,0.0002866918097750446,0.0006704733042850452,0.0
09_013,"Barracuda, fillet, steamed* (without salt)",6.802922998857099e-05,4.641038357730053e-06,1.1289446280857377e-05,0.0,0.00011911412965018864,0.002043841352504487,9.132644273655659e-05,0.00011242909795872288,0.00012180560242455239,0.007301459551924778,0.00014052310015833004,4.3751591362927636e-05,0.00018437525811763173,0.0,0.00024929722589134317,0.0005605596478448737,0.0
09_015,"Bayad, fillet, raw",0.0001659913211721132,8.121817126027593e-06,2.2578892561714754e-05,0.0,0.00023822825930037728,0.003503728032864835,7.365035704561017e-05,0.0001237348173065274,8.606801736111404e-05,0.00545218158680846,0.0001791669527018708,9.722575858428365e-06,0.00022252186324541763,0.0,0.00011218375165110442,0.0008793092515213708,0.0
09_064,"Bayad, fillet, boiled* (as part of a recipe)",0.00019864535156662727,9.282076715460106e-06,2.6996501975963296e-05,0.0,0.00023822825930037728,0.004087682705008974,8.83804284547322e-05,0.00014885863807942635,0.00010363899668397122,0.006568125186447619,0.00021429772774145332,1.1343005168166426e-05,0.00024159516580931056,0.0,0.00012464861294567158,0.0010551711018256446,0.0
09_017,"Bayad, fillet, grilled* (without salt or fat)",0.00023946288955976986,1.0442336304892618e-05,3.239580237115596e-05,0.0,0.00027226086777185977,0.0043796600410810444,9.721847130020541e-05,0.00016142054846587586,0.00010602150235486713,0.007907257506014608,0.00022132388274936977,1.2963434477904486e-05,0.0002924573059796917,0.0,0.0001495783355348059,0.0012749984147059873,0.0
09_016,"Bayad, fillet, steamed* (without salt)",0.00019864535156662727,8.121817126027593e-06,2.6996501975963296e-05,0.0,0.00020419565082889482,0.003503728032864835,7.659637132743456e-05,0.00012687529490313978,7.772924751297843e-05,0.006568125186447619,0.00018268003020582905,1.1343005168166426e-05,0.00021616409572411998,0.0,0.00012464861294567158,0.0010551711018256446,0.0
09_021,"Carp, fillet, raw",0.00011156793718125643,6.961557536595079e-06,3.828594825682067e-05,0.0,0.00025524456353611855,0.003503728032864835,8.543441417290778e-05,0.0002606596405188268,5.777576251922535e-05,0.005611602101042626,8.431386009499802e-05,1.4583863787642546e-05,9.536651281946469e-05,0.0,9.971889035653726e-05,0.0011321106613337646,0.0
09_065,"Carp, fillet, boiled* (as part of a recipe)",0.00013333729077759913,8.121817126027593e-06,4.6139476104373624e-05,0.0,0.00025524456353611855,0.0043796600410810444,0.00010311049986385423,0.0003140477596612371,6.968829087370479e-05,0.006759429803528617,0.00010187924761478927,1.6204293097380607e-05,0.00010808204786205999,0.0,0.00011218375165110442,0.0013629293398581244,0.0
09_023,"Carp, fillet, grilled* (without salt or fat)",0.00016054898277302753,9.282076715460106e-06,3.239580237115596e-05,0.0,0.000289277172007601,0.0043796600410810444,0.00011194854270932745,0.0003397996759534585,7.117735691801472e-05,0.00813044622594244,0.00010187924761478927,1.6204293097380607e-05,0.00012715535042595293,0.0,0.00012464861294567158,0.0016487048466025701,0.0
09_022,"Carp, fillet, steamed* (without salt)",0.00013333729077759913,6.961557536595079e-06,3.534087531398831e-05,0.0,0.00022121195506463604,0.003503728032864835,8.83804284547322e-05,0.00026694059571205154,5.241512475970959e-05,0.006759429803528617,8.431386009499802e-05,1.2963434477904486e-05,9.536651281946469e-05,0.0,8.725402906197009e-05,0.0013629293398581244,0.0
09_018,"Catfish, fillet, raw",0.00021225119756434148,8.121817126027593e-06,5.939230434711924e-05,0.0,0.00023822825930037728,0.0046716373771531145,7.365035704561017e-05,0.00012687529490313978,8.606801736111404e-05,0.005260876969727461,0.00016862772018999604,8.102146548690304e-06,0.00022252186324541763,0.0,0.00011218375165110442,0.0007693955950811992,0.0
09_108,"Catfish, fillet, boiled* (as part of a recipe)",0.0002557899047570269,9.282076715460106e-06,7.166344160892075e-05,0.0,0.00023822825930037728,0.005547569385369322,8.83804284547322e-05,0.0001526272111953612,0.00010363899668397122,0.006344936466519786,0.00020375849522957855,8.102146548690304e-06,0.00024159516580931056,0.0,0.00012464861294567158,0.0009232747140974391,0.0
09_020,"Catfish, fillet, grilled* (without salt or fat)",0.0003074921195483408,1.0442336304892618e-05,8.589796083261046e-05,0.0,0.00027226086777185977,0.005547569385369322,9.721847130020541e-05,0.0001651891215818107,0.00010602150235486713,0.007652184683239943,0.0002072715727335368,9.722575858428365e-06,0.0002924573059796917,0.0,0.00013711347424023875,0.0011101279300457306,0.0
09_019,"Catfish, fillet, steamed* (without salt)",0.0002557899047570269,8.121817126027593e-06,7.166344160892075e-05,0.0,0.00018717934659315358,0.0043796600410810444,7.659637132743456e-05,0.00012938767698042968,7.772924751297843e-05,0.006344936466519786,0.00017214079769395428,6.481717238952243e-06,0.00021616409572411998,0.0,9.971889035653726e-05,0.0009232747140974391,0.0
09_055,"Crab, flesh (body and claw), raw",0.0001714336595711989,8.469895002857346e-05,2.356058354265887e-05,0.0,0.0007487173863726143,0.0046716373771531145,7.070434276378576e-05,0.0001507429246373938,7.713362109525445e-05,0.005101456455493296,0.0010293317086597675,0.0003759395998592301,0.0005721990769167882,4.026581875222891e-05,7.478916776740295e-05,0.004693313129995316,8.421283589469229e-05
09_098,"Crab, flesh (body and claw), boiled* (as part of a recipe)",0.00019592418236708445,9.63015459228986e-05,2.6996501975963296e-05,0.0,0.000731701082136873,0.005547569385369322,8.248839989108338e-05,0.00017335436333300287,8.845052303200994e-05,0.005834790820970458,0.0011839071188339304,0.00012963434477904486,0.0005912723794806811,4.026581875222891e-05,8.725402906197009e-05,0.005396760531212412,9.56964044257867e-05
09_097,"Crab, flesh (body and claw), grilled* (without salt or fat)",0.00019864535156662727,9.282076715460107e-05,2.7487347466435354e-05,0.0,0.0006976684736653907,0.0046716373771531145,7.365035704561017e-05,0.000157651975349941,7.59423682598065e-05,0.005930443129510956,0.0010187924761478927,0.00012639348615956875,0.0005976301470019788,4.026581875222891e-05,7.478916776740295e-05,0.005462708725076515,9.761033251430241e-05
09_096,"Crab, flesh (body and claw), steamed* (without salt)",0.00019592418236708445,8.70194692074385e-05,2.6996501975963296e-05,0.0,0.0005955706482509432,0.0043796600410810444,6.775832848196136e-05,0.00014760244704078141,6.641234557622294e-05,0.005834790820970458,0.0010047401661320598,0.0001199117689206165,0.0005276947042677047,4.026581875222891e-05,7.478916776740295e-05,0.005396760531212412,9.56964044257867e-05
09_053,"Fish, whole, dried",0.005276347077913566,2.3205191788650268e-05,0.00013154659144651206,0.0,0.0007827499948440968,0.02160632286933315,0.0002209510711368305,0.0009578456669667731,0.0002105539386654243,0.01925799811948719,0.0005164223930818628,0.00022848053267306655,0.003814660512778588,0.0,0.0014957833553480588,0.008430377448961142,0.0
09_003,"Mackerel, fillet, raw",9.251975278445654e-05,9.282076715460106e-06,5.98831498375913e-05,0.0,0.00025524456353611855,0.0046716373771531145,0.00010900252842750303,0.0001388091097702668,0.00010721275519031507,0.0062492841579792876,0.00045670007551457256,0.00013287520339852097,0.0006357767521297646,0.0,0.00019943778071307452,0.0008133610576572678,0.0
09_069,"Mackerel, fillet, boiled* (as part of a recipe)",0.00013333729077759913,1.2762855483757646e-05,8.589796083261046e-05,0.0,0.00032330978047908347,0.0067154787296576,0.00015613875693669356,0.00019847818410590184,0.00015307598935506098,0.008927548797113266,0.0006534324157362346,0.00017014507752249636,0.000826509777768694,0.0,0.00024929722589134317,0.001165084758265816,0.0
09_025,"Mackerel, fillet, grilled* (without salt or fat)",0.0001170102755803421,1.1602595894325134e-05,7.509936004222515e-05,0.0,0.00025524456353611855,0.004963614713225184,0.00012373259983662507,0.00015639578431129604,0.00011406245899414074,0.007811605197474109,0.0004848046955462386,0.0001490794964959016,0.0006993544273427412,0.0,0.00022436750330220883,0.0010221970048935934,0.0
09_024,"Mackerel, fillet, steamed* (without salt)",0.00013333729077759913,1.1602595894325134e-05,8.589796083261046e-05,0.0,0.00025524456353611855,0.005255592049297253,0.0001325706426820983,0.00016895769469774555,0.00011495589862072671,0.008927548797113266,0.0005550662456254037,0.00017014507752249636,0.0006993544273427412,0.0,0.00024929722589134317,0.001165084758265816,0.0
09_050,"Mahi mahi, fillet, raw",2.4490522795885556e-05,5.801297947162567e-06,2.2578892561714754e-05,0.0,0.00023822825930037728,0.001459886680360348,9.4272457018381e-05,0.00016204864398519832,0.00013073999869041197,0.007046386729150114,0.00012647079014249703,6.481717238952243e-06,3.8146605127785876e-05,0.0,4.985944517826863e-05,0.00039568916318461677,0.0
09_075,"Mahi mahi, fillet, boiled* (as part of a recipe)",2.9932861194971232e-05,6.961557536595079e-06,2.6996501975963296e-05,0.0,0.00023822825930037728,0.0017518640164324176,0.00011489455699115185,0.00019533770650928946,0.00015754318748799074,0.008481171357257605,0.00015457541017416303,6.481717238952243e-06,4.13254888884347e-05,0.0,6.232430647283579e-05,0.0004726287226927367,0.0
09_074,"Mahi mahi, fillet, grilled* (without salt or fat)",3.809636879359975e-05,8.121817126027593e-06,3.239580237115596e-05,0.0,0.00027226086777185977,0.0017518640164324176,0.00012373259983662507,0.0002116681900116738,0.0001611169459943346,0.010202912910986591,0.0001580884876781213,8.102146548690304e-06,4.9590586666121646e-05,0.0,7.478916776740295e-05,0.000571551013488891,0.0
